date,open,high,low,close,volume,change_percent,avg_vol_20d
1960/8/19,57.01,57.01,57.01,57.01,2570000,0.35,2756000
1960/8/22,57.19,57.19,57.19,57.19,2760000,0.32,2752000
1960/8/23,57.75,57.75,57.75,57.75,3560000,0.98,2794000
1960/8/24,58.07,58.07,58.07,58.07,3500000,0.55,2841000
1960/8/25,57.79,57.79,57.79,57.79,2680000,-0.48,2824000
1960/8/26,57.6,57.6,57.6,57.6,2780000,-0.33,2826500
1960/8/29,57.44,57.44,57.44,57.44,2780000,-0.28,2843500
1960/8/30,56.84,56.84,56.84,56.84,2890000,-1.04,2883500
1960/8/31,56.96,56.96,56.96,56.96,3130000,0.21,2916500
1960/9/1,57.09,57.09,57.09,57.09,3460000,0.23,2947500
1960/9/2,57,57,57,57,2680000,-0.16,2931500
1960/9/6,56.49,56.49,56.49,56.49,2580000,-0.89,2912500
1960/9/7,55.79,55.79,55.79,55.79,2850000,-1.24,2920000
1960/9/8,55.74,55.74,55.74,55.74,2670000,-0.09,2913000
1960/9/9,56.11,56.11,56.11,56.11,2750000,0.66,2897000
1960/9/12,55.72,55.72,55.72,55.72,2160000,-0.7,2847000
1960/9/13,55.83,55.83,55.83,55.83,2180000,0.2,2833500
1960/9/14,55.44,55.44,55.44,55.44,2530000,-0.7,2824500
1960/9/15,55.22,55.22,55.22,55.22,2870000,-0.4,2813500
1960/9/16,55.11,55.11,55.11,55.11,2340000,-0.2,2786000
1960/9/19,53.86,53.86,53.86,53.86,3790000,-2.27,2847000
1960/9/20,54.01,54.01,54.01,54.01,3660000,0.28,2892000
1960/9/21,54.57,54.57,54.57,54.57,2930000,1.04,2860500
1960/9/22,54.36,54.36,54.36,54.36,1970000,-0.38,2784000
1960/9/23,53.9,53.9,53.9,53.9,2580000,-0.85,2779000
1960/9/26,53.06,53.06,53.06,53.06,3930000,-1.56,2836500
1960/9/27,52.94,52.94,52.94,52.94,3170000,-0.23,2856000
1960/9/28,52.48,52.48,52.48,52.48,3520000,-0.87,2887500
1960/9/29,52.62,52.62,52.62,52.62,2850000,0.27,2873500
1960/9/30,53.52,53.52,53.52,53.52,3370000,1.71,2869000
1960/10/3,53.36,53.36,53.36,53.36,2220000,-0.3,2846000
1960/10/4,52.99,52.99,52.99,52.99,2270000,-0.69,2830500
1960/10/5,53.39,53.39,53.39,53.39,2650000,0.75,2820500
1960/10/6,53.72,53.72,53.72,53.72,2510000,0.62,2812500
1960/10/7,54.03,54.03,54.03,54.03,2530000,0.58,2801500
1960/10/10,54.14,54.14,54.14,54.14,2030000,0.2,2795000
1960/10/11,54.22,54.22,54.22,54.22,2350000,0.15,2803500
1960/10/12,54.15,54.15,54.15,54.15,1890000,-0.13,2771500
1960/10/13,54.57,54.57,54.57,54.57,2220000,0.78,2739000
1960/10/14,54.86,54.86,54.86,54.86,2470000,0.53,2745500
1960/10/17,54.63,54.63,54.63,54.63,2280000,-0.42,2670000
1960/10/18,54.35,54.35,54.35,54.35,2220000,-0.51,2598000
1960/10/19,54.25,54.25,54.25,54.25,2410000,-0.18,2572000
1960/10/20,53.86,53.86,53.86,53.86,2910000,-0.72,2619000
1960/10/21,53.72,53.72,53.72,53.72,3090000,-0.26,2644500
1960/10/24,52.7,52.7,52.7,52.7,4420000,-1.9,2669000
1960/10/25,52.2,52.2,52.2,52.2,3030000,-0.95,2662000
1960/10/26,53.05,53.05,53.05,53.05,3020000,1.63,2637000
1960/10/27,53.62,53.62,53.62,53.62,2900000,1.07,2639500
1960/10/28,53.41,53.41,53.41,53.41,2490000,-0.39,2595500
1960/10/31,53.39,53.39,53.39,53.39,2460000,-0.04,2607500
1960/11/1,53.94,53.94,53.94,53.94,2600000,1.03,2624000
1960/11/2,54.22,54.22,54.22,54.22,2780000,0.52,2630500
1960/11/3,54.43,54.43,54.43,54.43,2580000,0.39,2634000
1960/11/4,54.9,54.9,54.9,54.9,3050000,0.86,2660000
1960/11/7,55.11,55.11,55.11,55.11,3540000,0.38,2735500
1960/11/9,55.35,55.35,55.35,55.35,3450000,0.44,2790500
1960/11/10,56.43,56.43,56.43,56.43,4030000,1.95,2897500
1960/11/11,55.87,55.87,55.87,55.87,2730000,-0.99,2923000
1960/11/14,55.59,55.59,55.59,55.59,2660000,-0.5,2932500
1960/11/15,55.81,55.81,55.81,55.81,2990000,0.4,2968000
1960/11/16,55.7,55.7,55.7,55.7,3110000,-0.2,3012500
1960/11/17,55.55,55.55,55.55,55.55,2450000,-0.27,3014500
1960/11/18,55.82,55.82,55.82,55.82,2760000,0.49,3007000
1960/11/21,55.93,55.93,55.93,55.93,3090000,0.2,3007000
1960/11/22,55.72,55.72,55.72,55.72,3430000,-0.38,2957500
1960/11/23,55.8,55.8,55.8,55.8,3000000,0.14,2956000
1960/11/25,56.13,56.13,56.13,56.13,3190000,0.59,2964500
1960/11/28,56.03,56.03,56.03,56.03,3860000,-0.18,3012500
1960/11/29,55.83,55.83,55.83,55.83,3630000,-0.36,3069500
1960/11/30,55.54,55.54,55.54,55.54,3080000,-0.52,3100500
1960/12/1,55.3,55.3,55.3,55.3,3090000,-0.43,3125000
1960/12/2,55.39,55.39,55.39,55.39,3140000,0.16,3143000
1960/12/5,55.31,55.31,55.31,55.31,3290000,-0.14,3178500
1960/12/6,55.47,55.47,55.47,55.47,3360000,0.29,3194000
1960/12/7,56.02,56.02,56.02,56.02,3660000,0.99,3200000
1960/12/8,56.15,56.15,56.15,56.15,3540000,0.23,3204500
1960/12/9,56.65,56.65,56.65,56.65,4460000,0.89,3226000
1960/12/12,56.85,56.85,56.85,56.85,3020000,0.35,3240500
1960/12/13,56.88,56.88,56.88,56.88,3500000,0.05,3282500
1960/12/14,56.84,56.84,56.84,56.84,3880000,-0.07,3327000
1960/12/15,56.68,56.68,56.68,56.68,3660000,-0.28,3354500
1960/12/16,57.2,57.2,57.2,57.2,3770000,0.92,3420500
1960/12/19,57.13,57.13,57.13,57.13,3630000,-0.12,3464000
1960/12/20,57.09,57.09,57.09,57.09,3340000,-0.07,3476500
1960/12/21,57.55,57.55,57.55,57.55,4060000,0.81,3508000
1960/12/22,57.39,57.39,57.39,57.39,3820000,-0.28,3549000
1960/12/23,57.44,57.44,57.44,57.44,3580000,0.09,3568500
1960/12/27,57.52,57.52,57.52,57.52,3270000,0.14,3539000
1960/12/28,57.78,57.78,57.78,57.78,3620000,0.45,3538500
1960/12/29,58.05,58.05,58.05,58.05,4340000,0.47,3601500
1960/12/30,58.11,58.11,58.11,58.11,5300000,0.1,3712000
1961/1/3,57.57,57.57,57.57,57.57,2770000,-0.93,3693500
1961/1/4,58.36,58.36,58.36,58.36,3840000,1.37,3721000
1961/1/5,58.57,58.57,58.57,58.57,4130000,0.36,3759500
1961/1/6,58.4,58.4,58.4,58.4,3620000,-0.29,3757500
1961/1/9,58.81,58.81,58.81,58.81,4210000,0.7,3791000
1961/1/10,58.97,58.97,58.97,58.97,4840000,0.27,3810000
1961/1/11,59.14,59.14,59.14,59.14,4370000,0.29,3877500
1961/1/12,59.32,59.32,59.32,59.32,4270000,0.3,3916000
1961/1/13,59.6,59.6,59.6,59.6,4520000,0.47,3948000
1961/1/16,59.58,59.58,59.58,59.58,4510000,-0.03,3990500
1961/1/17,59.64,59.64,59.64,59.64,3830000,0.1,3993500
1961/1/18,59.68,59.68,59.68,59.68,4390000,0.07,4031500
1961/1/19,59.77,59.77,59.77,59.77,4740000,0.15,4101500
1961/1/20,59.96,59.96,59.96,59.96,3270000,0.32,4062000
1961/1/23,60.29,60.29,60.29,60.29,4450000,0.55,4093500
1961/1/24,60.45,60.45,60.45,60.45,4280000,0.27,4128500
1961/1/25,60.53,60.53,60.53,60.53,4470000,0.13,4188500
1961/1/26,60.62,60.62,60.62,60.62,4110000,0.15,4213000
1961/1/27,61.24,61.24,61.24,61.24,4510000,1.02,4221500
1961/1/30,61.97,61.97,61.97,61.97,5190000,1.19,4216000
1961/1/31,61.78,61.78,61.78,61.78,4690000,-0.31,4312000
1961/2/1,61.9,61.9,61.9,61.9,4380000,0.19,4339000
1961/2/2,62.3,62.3,62.3,62.3,4900000,0.65,4377500
1961/2/3,62.22,62.22,62.22,62.22,5210000,-0.13,4457000
1961/2/6,61.76,61.76,61.76,61.76,3890000,-0.74,4441000
1961/2/7,61.65,61.65,61.65,61.65,4020000,-0.18,4400000
1961/2/8,62.21,62.21,62.21,62.21,4940000,0.91,4428500
1961/2/9,62.02,62.02,62.02,62.02,5590000,-0.31,4494500
1961/2/10,61.5,61.5,61.5,61.5,4840000,-0.84,4510500
1961/2/13,61.14,61.14,61.14,61.14,3560000,-0.59,4463000
1961/2/14,61.41,61.41,61.41,61.41,4490000,0.44,4496000
1961/2/15,61.92,61.92,61.92,61.92,5200000,0.83,4536500
1961/2/16,62.3,62.3,62.3,62.3,5070000,0.61,4553000
1961/2/17,62.1,62.1,62.1,62.1,4640000,-0.32,4621500
1961/2/20,62.32,62.32,62.32,62.32,4680000,0.35,4633000
1961/2/21,62.36,62.36,62.36,62.36,5070000,0.06,4672500
1961/2/23,62.59,62.59,62.59,62.59,5620000,0.37,4730000
1961/2/24,62.84,62.84,62.84,62.84,5330000,0.4,4791000
1961/2/27,63.3,63.3,63.3,63.3,5470000,0.73,4839000
1961/2/28,63.44,63.44,63.44,63.44,5830000,0.22,4871000
1961/3/1,63.43,63.43,63.43,63.43,4970000,-0.02,4885000
1961/3/2,63.85,63.85,63.85,63.85,5300000,0.66,4931000
1961/3/3,63.95,63.95,63.95,63.95,5530000,0.16,4962500
1961/3/6,64.05,64.05,64.05,64.05,5650000,0.16,4984500
1961/3/7,63.47,63.47,63.47,63.47,5540000,-0.91,5067000
1961/3/8,63.44,63.44,63.44,63.44,5910000,-0.05,5161500
1961/3/9,63.5,63.5,63.5,63.5,6010000,0.09,5215000
1961/3/10,63.48,63.48,63.48,63.48,5950000,-0.03,5233000
1961/3/13,63.66,63.66,63.66,63.66,5080000,0.28,5245000
1961/3/14,63.38,63.38,63.38,63.38,4900000,-0.44,5312000
1961/3/15,63.57,63.57,63.57,63.57,4900000,0.3,5332500
1961/3/16,64.21,64.21,64.21,64.21,5610000,1.01,5353000
1961/3/17,64,64,64,64,5960000,-0.33,5397500
1961/3/20,64.86,64.86,64.86,64.86,5780000,1.34,5454500
1961/3/21,64.74,64.74,64.74,64.74,5800000,-0.19,5510500
1961/3/22,64.7,64.7,64.7,64.7,5840000,-0.06,5549000
1961/3/23,64.53,64.53,64.53,64.53,2170000,-0.26,5376500
1961/3/24,64.42,64.42,64.42,64.42,4390000,-0.17,5329500
1961/3/27,64.35,64.35,64.35,64.35,4190000,-0.11,5265500
1961/3/28,64.38,64.38,64.38,64.38,4630000,0.05,5205500
1961/3/29,64.93,64.93,64.93,64.93,5330000,0.85,5223500
1961/3/30,65.06,65.06,65.06,65.06,5610000,0.2,5239000
1961/4/3,65.6,65.6,65.6,65.6,6470000,0.83,5286000
1961/4/4,65.66,65.66,65.66,65.66,7080000,0.09,5357500
1961/4/5,65.46,65.46,65.46,65.46,5430000,-0.3,5352000
1961/4/6,65.61,65.61,65.61,65.61,4910000,0.23,5302000
1961/4/7,65.96,65.96,65.96,65.96,5100000,0.53,5256500
1961/4/10,66.53,66.53,66.53,66.53,5550000,0.86,5236500
1961/4/11,66.62,66.62,66.62,66.62,5230000,0.14,5244000
1961/4/12,66.31,66.31,66.31,66.31,4870000,-0.47,5242500
1961/4/13,66.26,66.26,66.26,66.26,4770000,-0.08,5236000
1961/4/14,66.37,66.37,66.37,66.37,5240000,0.17,5217500
1961/4/17,68.68,68.68,68.68,68.68,5860000,3.48,5212500
1961/4/18,66.2,66.2,66.2,66.2,4830000,-3.61,5165000
1961/4/19,65.81,65.81,65.81,65.81,4870000,-0.59,5118500
1961/4/20,65.82,65.82,65.82,65.82,4810000,0.02,5067000
1961/4/21,65.77,65.77,65.77,65.77,4340000,-0.08,5175500
1961/4/24,64.4,64.4,64.4,64.4,4590000,-2.08,5185500
1961/4/25,65.3,65.3,65.3,65.3,4670000,1.4,5209500
1961/4/26,65.55,65.55,65.55,65.55,4980000,0.38,5227000
1961/4/27,65.46,65.46,65.46,65.46,4450000,-0.14,5183000
1961/4/28,65.31,65.31,65.31,65.31,3710000,-0.23,5088000
1961/5/1,65.17,65.17,65.17,65.17,3710000,-0.21,4950000
1961/5/2,65.64,65.64,65.64,65.64,4110000,0.72,4801500
1961/5/3,66.18,66.18,66.18,66.18,4940000,0.82,4777000
1961/5/4,66.44,66.44,66.44,66.44,5350000,0.39,4799000
1961/5/5,66.52,66.52,66.52,66.52,4980000,0.12,4793000
1961/5/8,66.41,66.41,66.41,66.41,5170000,-0.17,4774000
1961/5/9,66.47,66.47,66.47,66.47,5380000,0.09,4781500
1961/5/10,66.41,66.41,66.41,66.41,5450000,-0.09,4810500
1961/5/11,66.39,66.39,66.39,66.39,5170000,-0.03,4830500
1961/5/12,66.5,66.5,66.5,66.5,4840000,0.17,4810500
1961/5/15,66.83,66.83,66.83,66.83,4840000,0.5,4759500
1961/5/16,67.08,67.08,67.08,67.08,5110000,0.37,4773500
1961/5/17,67.39,67.39,67.39,67.39,5520000,0.46,4806000
1961/5/18,66.99,66.99,66.99,66.99,4610000,-0.59,4796000
1961/5/19,67.27,67.27,67.27,67.27,4200000,0.42,4789000
1961/5/22,66.85,66.85,66.85,66.85,4070000,-0.62,4763000
1961/5/23,66.68,66.68,66.68,66.68,3660000,-0.25,4712500
1961/5/24,66.26,66.26,66.26,66.26,3970000,-0.63,4662000
1961/5/25,66.01,66.01,66.01,66.01,3760000,-0.38,4627500
1961/5/26,66.43,66.43,66.43,66.43,3780000,0.64,4631000
1961/5/31,66.56,66.56,66.56,66.56,4320000,0.2,4661500
1961/6/1,66.56,66.56,66.56,66.56,3770000,0,4644500
1961/6/2,66.73,66.73,66.73,66.73,3670000,0.26,4581000
1961/6/5,67.08,67.08,67.08,67.08,4150000,0.52,4521000
1961/6/6,66.89,66.89,66.89,66.89,4250000,-0.28,4484500
1961/6/7,65.64,65.64,65.64,65.64,3980000,-1.87,4425000
1961/6/8,66.67,66.67,66.67,66.67,3810000,1.57,4346500
1961/6/9,66.66,66.66,66.66,66.66,3520000,-0.01,4250000
1961/6/12,66.15,66.15,66.15,66.15,3260000,-0.77,4154500
1961/6/13,65.8,65.8,65.8,65.8,3030000,-0.53,4064000
1961/6/14,65.98,65.98,65.98,65.98,3430000,0.27,3993500
1961/6/15,65.69,65.69,65.69,65.69,3220000,-0.44,3899000
1961/6/16,65.18,65.18,65.18,65.18,3380000,-0.78,3792000
1961/6/19,64.58,64.58,64.58,64.58,3980000,-0.92,3760500
1961/6/20,65.15,65.15,65.15,65.15,3280000,0.88,3714500
1961/6/21,65.14,65.14,65.14,65.14,3210000,-0.02,3671500
1961/6/22,64.9,64.9,64.9,64.9,2880000,-0.37,3632500
1961/6/23,65.16,65.16,65.16,65.16,2720000,0.4,3570000
1961/6/26,64.47,64.47,64.47,64.47,2690000,-1.06,3516500
1961/6/27,64.47,64.47,64.47,64.47,3090000,0,3482000
1961/6/28,64.59,64.59,64.59,64.59,2830000,0.19,3407500
1961/6/29,64.52,64.52,64.52,64.52,2560000,-0.11,3347000
1961/6/30,64.64,64.64,64.64,64.64,2380000,0.19,3282500
1961/7/3,65.21,65.21,65.21,65.21,2180000,0.88,3184000
1961/7/5,65.63,65.63,65.63,65.63,3270000,0.64,3135000
1961/7/6,65.81,65.81,65.81,65.81,3470000,0.27,3109500
1961/7/7,65.77,65.77,65.77,65.77,3030000,-0.06,3070500
1961/7/10,65.71,65.71,65.71,65.71,3180000,-0.09,3053500
1961/7/11,65.69,65.69,65.69,65.69,3160000,-0.03,3048500
1961/7/12,65.32,65.32,65.32,65.32,3070000,-0.56,3050500
1961/7/13,64.86,64.86,64.86,64.86,2670000,-0.7,3012500
1961/7/14,65.28,65.28,65.28,65.28,2760000,0.65,2989500
1961/7/17,64.79,64.79,64.79,64.79,2690000,-0.75,2955000
1961/7/18,64.41,64.41,64.41,64.41,3010000,-0.59,2906500
1961/7/19,64.7,64.7,64.7,64.7,2940000,0.45,2889500
1961/7/20,64.71,64.71,64.71,64.71,2530000,0.02,2855500
1961/7/21,64.86,64.86,64.86,64.86,2360000,0.23,2829500
1961/7/24,64.87,64.87,64.87,64.87,2490000,0.02,2818000
1961/7/25,65.23,65.23,65.23,65.23,3010000,0.55,2834000
1961/7/26,65.84,65.84,65.84,65.84,4070000,0.94,2883000
1961/7/27,66.61,66.61,66.61,66.61,4170000,1.17,2950000
1961/7/28,66.71,66.71,66.71,66.71,3610000,0.15,3002500
1961/7/31,66.76,66.76,66.76,66.76,3170000,0.07,3042000
1961/8/1,67.37,67.37,67.37,67.37,3990000,0.91,3132500
1961/8/2,66.94,66.94,66.94,66.94,4300000,-0.64,3184000
1961/8/3,67.29,67.29,67.29,67.29,3650000,0.52,3193000
1961/8/4,67.68,67.68,67.68,67.68,3710000,0.58,3227000
1961/8/7,67.67,67.67,67.67,67.67,3560000,-0.01,3246000
1961/8/8,67.82,67.82,67.82,67.82,4050000,0.22,3290500
1961/8/9,67.74,67.74,67.74,67.74,3710000,-0.12,3322500
1961/8/10,67.95,67.95,67.95,67.95,3570000,0.31,3367500
1961/8/11,68.06,68.06,68.06,68.06,3260000,0.16,3392500
1961/8/14,67.72,67.72,67.72,67.72,3120000,-0.5,3414000
1961/8/15,67.55,67.55,67.55,67.55,3320000,-0.25,3429500
1961/8/16,67.73,67.73,67.73,67.73,3430000,0.27,3454000
1961/8/17,68.11,68.11,68.11,68.11,4130000,0.56,3534000
1961/8/18,68.29,68.29,68.29,68.29,4030000,0.26,3617500
1961/8/21,68.43,68.43,68.43,68.43,3880000,0.21,3687000
1961/8/22,68.44,68.44,68.44,68.44,3640000,0.01,3718500
1961/8/23,67.98,67.98,67.98,67.98,3550000,-0.67,3692500
1961/8/24,67.59,67.59,67.59,67.59,3090000,-0.57,3638500
1961/8/25,67.67,67.67,67.67,67.67,3050000,0.12,3610500
1961/8/28,67.7,67.7,67.7,67.7,3150000,0.04,3609500
1961/8/29,67.55,67.55,67.55,67.55,3160000,-0.22,3568000
1961/8/30,67.81,67.81,67.81,67.81,3220000,0.38,3514000
1961/8/31,68.07,68.07,68.07,68.07,2920000,0.38,3477500
1961/9/1,68.19,68.19,68.19,68.19,2710000,0.18,3427500
1961/9/5,67.96,67.96,67.96,67.96,3000000,-0.34,3399500
1961/9/6,68.46,68.46,68.46,68.46,3440000,0.74,3369000
1961/9/7,68.35,68.35,68.35,68.35,3900000,-0.16,3378500
1961/9/8,67.88,67.88,67.88,67.88,3430000,-0.69,3371500
1961/9/11,67.28,67.28,67.28,67.28,2790000,-0.88,3348000
1961/9/12,67.96,67.96,67.96,67.96,2950000,1.01,3339500
1961/9/13,68.01,68.01,68.01,68.01,3110000,0.07,3329000
1961/9/14,67.53,67.53,67.53,67.53,2920000,-0.71,3303500
1961/9/15,67.65,67.65,67.65,67.65,3130000,0.18,3253500
1961/9/18,67.21,67.21,67.21,67.21,3550000,-0.65,3229500
1961/9/19,66.08,66.08,66.08,66.08,3260000,-1.68,3198500
1961/9/20,66.96,66.96,66.96,66.96,2700000,1.33,3151500
1961/9/21,66.99,66.99,66.99,66.99,3340000,0.04,3141000
1961/9/22,66.72,66.72,66.72,66.72,3070000,-0.4,3140000
1961/9/25,65.77,65.77,65.77,65.77,3700000,-1.42,3172500
1961/9/26,65.78,65.78,65.78,65.78,3320000,0.02,3181000
1961/9/27,66.47,66.47,66.47,66.47,3440000,1.05,3195000
1961/9/28,66.58,66.58,66.58,66.58,3000000,0.17,3184000
1961/9/29,66.73,66.73,66.73,66.73,3060000,0.23,3191000
1961/10/2,66.77,66.77,66.77,66.77,2800000,0.06,3195500
1961/10/3,66.73,66.73,66.73,66.73,2680000,-0.06,3179500
1961/10/4,67.18,67.18,67.18,67.18,3380000,0.67,3176500
1961/10/5,67.77,67.77,67.77,67.77,3920000,0.88,3177500
1961/10/6,66.97,66.97,66.97,66.97,3470000,-1.18,3179500
1961/10/9,67.94,67.94,67.94,67.94,2920000,1.45,3186000
1961/10/10,68.11,68.11,68.11,68.11,3430000,0.25,3210000
1961/10/11,68.17,68.17,68.17,68.17,3670000,0.09,3238000
1961/10/12,68.16,68.16,68.16,68.16,3060000,-0.01,3245000
1961/10/13,68.04,68.04,68.04,68.04,3090000,-0.18,3243000
1961/10/16,67.85,67.85,67.85,67.85,2840000,-0.28,3207500
1961/10/17,67.87,67.87,67.87,67.87,3110000,0.03,3200000
1961/10/18,68.21,68.21,68.21,68.21,3520000,0.5,3241000
1961/10/19,68.45,68.45,68.45,68.45,3850000,0.35,3266500
1961/10/20,68,68,68,68,3470000,-0.66,3286500
1961/10/23,68.06,68.06,68.06,68.06,3440000,0.09,3273500
1961/10/24,67.98,67.98,67.98,67.98,3430000,-0.12,3279000
1961/10/25,68.34,68.34,68.34,68.34,3590000,0.53,3286500
1961/10/26,68.46,68.46,68.46,68.46,3330000,0.18,3303000
1961/10/27,68.34,68.34,68.34,68.34,3200000,-0.18,3310000
1961/10/30,68.42,68.42,68.42,68.42,3430000,0.12,3341500
1961/10/31,68.62,68.62,68.62,68.62,3350000,0.29,3375000
1961/11/1,68.73,68.73,68.73,68.73,3210000,0.16,3366500
1961/11/2,69.11,69.11,69.11,69.11,3890000,0.55,3365000
1961/11/3,69.47,69.47,69.47,69.47,4070000,0.52,3395000
1961/11/6,70.01,70.01,70.01,70.01,4340000,0.78,3466000
1961/11/8,70.87,70.87,70.87,70.87,6090000,1.23,3599000
